idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,16.56,0,16.56,1,0,1.0,20
2,6,0,0,17.38,0,17.38,2,0,1.0,20
3,3,0,0,10.89,0,10.89,3,0,1.0,20
4,4,0,0,14.29,0,14.29,4,0,1.0,20
5,2,0,0,8.2,0,8.2,5,0,1.0,20
6,8,0,0,19.29,0,19.29,6,0,1.0,20
7,10,0,0,23.63,0,23.63,7,0,0,20
8,5,0,1,16.65,0,16.65,8,0,1.0,20
9,4,0,1,12.63,0,12.63,9,0,1.0,20
10,3,0,1,8.59,0,8.59,10,0,1.0,20
11,2,0,1,9.99,0,9.99,11,0,1.0,20
12,2,0,2,9.81,0,9.81,12,0,1.0,20
13,2,0,3,11.84,0,11.84,13,0,1.0,20
14,7,0,0,21.05,0,21.05,14,0,1.0,20
15,8,0,1,22.77,0,22.77,15,0,1.0,20
16,8,0,2,23.41,0,23.41,16,0,1.0,20
17,4,0,2,12.76,0,12.76,17,0,1.0,20
18,5,0,2,16.04,0,16.04,18,0,1.0,20
19,5,0,3,15.84,0,15.84,19,0,1.0,20
20,5,0,4,12.56,0,12.56,20,0,1.0,20
21,3,0,2,10.82,0,10.82,21,0,1.0,20
22,7,0,1,20.95,0,20.95,22,0,1.0,20
23,1,0,0,6.79,0,6.79,23,0,1.0,20
24,1,0,1,5.48,0,5.48,24,0,1.0,20
25,5,0,5,12.7,0,12.7,25,0,1.0,20
26,2,0,4,11.87,0,11.87,26,0,1.0,20
27,8,0,3,23.54,0,23.54,27,0,1.0,20
28,7,0,2,20.52,0,20.52,28,0,1.0,20
29,7,0,3,20.01,0,20.01,29,0,1.0,20
30,6,0,1,17.87,0,17.87,30,0,1.0,20
31,7,0,4,19.62,0,19.62,31,0,1.0,20
32,3,0,3,11.49,0,11.49,32,0,1.0,20
33,9,0,0,19.42,0,19.42,33,0,0,20
34,3,0,4,11.96,0,11.96,34,0,1.0,20
35,6,0,2,18.2,0,18.2,35,0,1.0,20
36,4,0,3,12.29,0,12.29,36,0,1.0,20
37,6,0,3,16.95,0,16.95,37,0,1.0,20
38,1,0,2,6.26,0,6.26,38,0,1.0,20
39,4,0,4,13.54,0,13.54,39,0,1.0,20
40,9,0,1,21.08,0,21.08,40,0,0,20
41,1,0,3,7.98,0,7.98,41,0,1.0,20
42,8,0,4,22.04,0,22.04,42,0,1.0,20
43,4,0,5,12.86,0,12.86,43,0,1.0,20
44,1,0,4,6.47,0,6.47,44,0,1.0,20
45,2,0,5,9.67,0,9.67,45,0,1.0,20
46,3,0,5,12.24,0,12.24,46,0,1.0,20
47,6,0,4,18.13,0,18.13,47,0,1.0,20
48,6,0,5,17.89,0,17.89,48,0,1.0,20
49,9,0,2,23.07,0,23.07,49,0,0,20
50,7,0,5,19.17,0,19.17,50,0,1.0,20
