idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,14.87,0,14.87,1,0,1.0,20
2,7,0,0,17.04,0,17.04,2,0,1.0,20
3,4,0,0,13.89,0,13.89,3,0,1.0,20
4,7,0,1,18.0,0,18.0,4,0,1.0,20
5,9,0,0,22.43,0,22.43,5,0,1.0,20
6,3,0,0,6.31,0,6.31,6,0,0,20
7,5,0,1,15.22,0,15.22,7,0,1.0,20
8,8,0,0,19.85,0,19.85,8,0,1.0,20
9,8,0,1,19.7,0,19.7,9,0,1.0,20
10,2,0,0,6.75,0,6.75,10,0,1.0,20
11,7,0,2,18.2,0,18.2,11,0,1.0,20
12,5,0,2,16.07,0,16.07,12,0,1.0,20
13,3,0,1,11.27,0,11.27,13,0,1.0,20
14,5,0,3,16.61,0,16.61,14,0,1.0,20
15,8,0,2,19.85,0,19.85,15,0,1.0,20
16,7,0,3,19.13,0,19.13,16,0,1.0,20
17,3,0,2,9.62,0,9.62,17,0,1.0,20
18,8,0,3,21.79,0,21.79,18,0,1.0,20
19,5,0,4,16.8,0,16.8,19,0,1.0,20
20,2,0,1,5.16,0,5.16,20,0,1.0,20
21,6,0,0,14.7,0,14.7,21,0,1.0,20
22,10,0,0,21.02,0,21.02,22,0,0,20
23,10,0,1,23.88,0,23.88,23,0,0,20
24,8,0,4,23.67,0,23.67,24,0,1.0,20
25,5,0,5,15.07,0,15.07,25,0,1.0,20
26,9,0,1,20.62,0,20.62,26,0,1.0,20
27,4,0,1,12.32,0,12.32,27,0,1.0,20
28,3,0,3,11.56,0,11.56,28,0,1.0,20
29,2,0,2,7.69,0,7.69,29,0,1.0,20
30,4,0,2,16.67,0,16.67,30,0,1.0,20
31,1,0,0,6.08,0,6.08,31,0,1.0,20
32,2,0,3,9.13,0,9.13,32,0,1.0,20
33,4,0,3,15.79,0,15.79,33,0,1.0,20
34,7,0,4,17.41,0,17.41,34,0,1.0,20
35,2,0,4,5.46,0,5.46,35,0,1.0,20
36,8,0,5,22.42,0,22.42,36,0,1.0,20
37,3,0,4,11.74,0,11.74,37,0,1.0,20
38,2,0,5,7.53,0,7.53,38,0,1.0,20
39,4,0,4,15.39,0,15.39,39,0,1.0,20
40,9,0,2,20.33,0,20.33,40,0,1.0,20
41,4,0,5,15.95,0,15.95,41,0,1.0,20
42,1,0,1,6.2,0,6.2,42,0,1.0,20
43,9,0,3,22.49,0,22.49,43,0,1.0,20
44,6,0,1,14.37,0,14.37,44,0,1.0,20
45,6,0,2,12.21,0,12.21,45,0,1.0,20
46,6,0,3,17.78,0,17.78,46,0,1.0,20
47,1,0,2,7.04,0,7.04,47,0,1.0,20
48,1,0,3,5.42,0,5.42,48,0,1.0,20
49,3,0,5,9.84,0,9.84,49,0,1.0,20
50,1,0,4,6.35,0,6.35,50,0,1.0,20
