idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,16.34,0,16.34,1,0,1.0,20
2,2,0,0,5.9,0,5.9,2,0,1.0,20
3,3,0,0,11.88,0,11.88,3,0,1.0,20
4,5,0,1,12.31,0,12.31,4,0,1.0,20
5,5,0,2,13.1,0,13.1,5,0,1.0,20
6,2,0,1,7.52,0,7.52,6,0,1.0,20
7,5,0,3,15.69,0,15.69,7,0,1.0,20
8,3,0,1,11.1,0,11.1,8,0,1.0,20
9,3,0,2,11.28,0,11.28,9,0,1.0,20
10,3,0,3,11.76,0,11.76,10,0,1.0,20
11,7,0,0,18.86,0,18.86,11,0,1.0,20
12,8,0,0,19.15,0,19.15,12,0,1.0,20
13,2,0,2,9.14,0,9.14,13,0,1.0,20
14,4,0,0,13.99,0,13.99,14,0,1.0,20
15,8,0,1,20.93,0,20.93,15,0,1.0,20
16,7,0,1,17.96,0,17.96,16,0,1.0,20
17,3,0,4,10.28,0,10.28,17,0,1.0,20
18,8,0,2,21.31,0,21.31,18,0,1.0,20
19,4,0,1,13.43,0,13.43,19,0,1.0,20
20,7,0,2,18.74,0,18.74,20,0,1.0,20
21,7,0,3,19.47,0,19.47,21,0,1.0,20
22,1,0,0,6.71,0,6.71,22,0,1.0,20
23,2,0,3,9.82,0,9.82,23,0,1.0,20
24,6,0,0,18.83,0,18.83,24,0,1.0,20
25,7,0,4,18.65,0,18.65,25,0,1.0,20
26,2,0,4,7.91,0,7.91,26,0,1.0,20
27,6,0,1,18.84,0,18.84,27,0,1.0,20
28,1,0,1,6.16,0,6.16,28,0,1.0,20
29,6,0,2,17.1,0,17.1,29,0,1.0,20
30,1,0,2,7.63,0,7.63,30,0,1.0,20
31,5,0,4,15.94,0,15.94,31,0,1.0,20
32,9,0,0,19.82,0,19.82,32,0,0,20
33,8,0,3,22.01,0,22.01,33,0,1.0,20
34,1,0,3,5.27,0,5.27,34,0,1.0,20
35,4,0,2,12.28,0,12.28,35,0,1.0,20
36,4,0,3,12.06,0,12.06,36,0,1.0,20
37,3,0,5,11.9,0,11.9,37,0,1.0,20
38,5,0,5,16.11,0,16.11,38,0,1.0,20
39,8,0,4,22.83,0,22.83,39,0,1.0,20
40,10,0,0,23.52,0,23.52,40,0,0,20
41,9,0,1,22.09,0,22.09,41,0,0,20
42,7,0,5,17.29,0,17.29,42,0,1.0,20
43,2,0,5,9.25,0,9.25,43,0,1.0,20
44,1,0,4,8.08,0,8.08,44,0,1.0,20
45,6,0,3,17.9,0,17.9,45,0,1.0,20
46,4,0,4,12.12,0,12.12,46,0,1.0,20
47,4,0,5,12.73,0,12.73,47,0,1.0,20
48,1,0,5,7.7,0,7.7,48,0,1.0,20
49,6,0,4,17.22,0,17.22,49,0,1.0,20
50,9,0,2,22.63,0,22.63,50,0,0,20
