idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,11.92,0,11.92,1,0,1.0,20
2,5,0,0,12.87,0,12.87,2,0,1.0,20
3,7,0,0,17.84,0,17.84,3,0,1.0,20
4,2,0,0,5.37,0,5.37,4,0,1.0,20
5,6,0,0,16.59,0,16.59,5,0,1.0,20
6,8,0,0,20.08,0,20.08,6,0,1.0,20
7,4,0,1,11.15,0,11.15,7,0,1.0,20
8,8,0,1,19.22,0,19.22,8,0,1.0,20
9,2,0,1,5.99,0,5.99,9,0,1.0,20
10,5,0,1,14.3,0,14.3,10,0,1.0,20
11,2,0,2,8.07,0,8.07,11,0,1.0,20
12,6,0,1,14.62,0,14.62,12,0,1.0,20
13,8,0,2,21.31,0,21.31,13,0,1.0,20
14,3,0,0,6.17,0,6.17,14,0,1.0,20
15,6,0,2,15.01,0,15.01,15,0,1.0,20
16,5,0,2,12.91,0,12.91,16,0,1.0,20
17,8,0,3,21.53,0,21.53,17,0,1.0,20
18,8,0,4,23.35,0,23.35,18,0,1.0,20
19,10,0,0,23.85,0,23.85,19,0,1.0,20
20,7,0,1,17.47,0,17.47,20,0,1.0,20
21,1,0,0,5.07,0,5.07,21,0,1.0,20
22,2,0,3,9.61,0,9.61,22,0,1.0,20
23,5,0,3,13.81,0,13.81,23,0,1.0,20
24,5,0,4,12.44,0,12.44,24,0,1.0,20
25,2,0,4,7.59,0,7.59,25,0,1.0,20
26,4,0,2,11.94,0,11.94,26,0,1.0,20
27,1,0,1,7.0,0,7.0,27,0,1.0,20
28,4,0,3,12.76,0,12.76,28,0,1.0,20
29,1,0,2,5.97,0,5.97,29,0,1.0,20
30,3,0,1,11.67,0,11.67,30,0,1.0,20
31,7,0,2,17.82,0,17.82,31,0,1.0,20
32,6,0,3,16.3,0,16.3,32,0,1.0,20
33,9,0,0,19.88,0,19.88,33,0,1.0,20
34,9,0,1,20.43,0,20.43,34,0,1.0,20
35,4,0,4,12.12,0,12.12,35,0,1.0,20
36,3,0,2,9.52,0,9.52,36,0,1.0,20
37,1,0,3,6.46,0,6.46,37,0,1.0,20
38,3,0,3,9.99,0,9.99,38,0,1.0,20
39,7,0,3,22.57,0,22.57,39,0,1.0,20
40,4,0,5,14.22,0,14.22,40,0,1.0,20
41,6,0,4,14.55,0,14.55,41,0,1.0,20
42,9,0,2,17.45,0,17.45,42,0,1.0,20
43,6,0,5,12.71,0,12.71,43,0,1.0,20
44,2,0,5,7.92,0,7.92,44,0,1.0,20
45,3,0,4,12.0,0,12.0,45,0,1.0,20
46,5,0,5,13.21,0,13.21,46,0,1.0,20
47,3,0,5,10.3,0,10.3,47,0,1.0,20
48,7,0,4,23.18,0,23.18,48,0,1.0,20
49,1,0,4,5.4,0,5.4,49,0,1.0,20
50,7,0,5,18.52,0,18.52,50,0,1.0,20
