idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,15.32,0,15.32,1,0,1.0,20
2,4,0,0,10.99,0,10.99,2,0,1.0,20
3,4,0,1,10.41,0,10.41,3,0,1.0,20
4,5,0,1,12.89,0,12.89,4,0,1.0,20
5,5,0,2,12.64,0,12.64,5,0,1.0,20
6,8,0,0,18.75,0,18.75,6,0,1.0,20
7,7,0,0,18.21,0,18.21,7,0,1.0,20
8,5,0,3,13.68,0,13.68,8,0,1.0,20
9,5,0,4,14.08,0,14.08,9,0,1.0,20
10,6,0,0,16.81,0,16.81,10,0,1.0,20
11,6,0,1,15.16,0,15.16,11,0,1.0,20
12,7,0,1,18.44,0,18.44,12,0,1.0,20
13,10,0,0,22.88,0,22.88,13,0,1.0,20
14,3,0,0,9.23,0,9.23,14,0,1.0,20
15,3,0,1,7.15,0,7.15,15,0,1.0,20
16,8,0,1,20.49,0,20.49,16,0,1.0,20
17,3,0,2,11.34,0,11.34,17,0,1.0,20
18,5,0,5,16.41,0,16.41,18,0,1.0,20
19,7,0,2,17.83,0,17.83,19,0,1.0,20
20,9,0,0,20.01,0,20.01,20,0,1.0,20
21,2,0,0,5.97,0,5.97,21,0,1.0,20
22,3,0,3,8.62,0,8.62,22,0,1.0,20
23,8,0,2,20.75,0,20.75,23,0,1.0,20
24,4,0,2,11.84,0,11.84,24,0,1.0,20
25,8,0,3,21.17,0,21.17,25,0,1.0,20
26,6,0,2,15.1,0,15.1,26,0,1.0,20
27,4,0,3,12.39,0,12.39,27,0,1.0,20
28,6,0,3,16.71,0,16.71,28,0,1.0,20
29,9,0,1,18.64,0,18.64,29,0,1.0,20
30,6,0,4,14.65,0,14.65,30,0,1.0,20
31,7,0,3,17.0,0,17.0,31,0,1.0,20
32,1,0,0,5.91,0,5.91,32,0,1.0,20
33,1,0,1,7.24,0,7.24,33,0,1.0,20
34,9,0,2,18.27,0,18.27,34,0,1.0,20
35,1,0,2,6.32,0,6.32,35,0,1.0,20
36,4,0,4,11.42,0,11.42,36,0,1.0,20
37,6,0,5,14.84,0,14.84,37,0,1.0,20
38,2,0,1,6.14,0,6.14,38,0,1.0,20
39,3,0,4,11.95,0,11.95,39,0,1.0,20
40,8,0,4,22.61,0,22.61,40,0,1.0,20
41,9,0,3,22.68,0,22.68,41,0,1.0,20
42,7,0,4,17.05,0,17.05,42,0,1.0,20
43,10,0,1,20.19,0,20.19,43,0,1.0,20
44,2,0,2,7.25,0,7.25,44,0,1.0,20
45,1,0,3,7.52,0,7.52,45,0,1.0,20
46,2,0,3,6.1,0,6.1,46,0,1.0,20
47,2,0,4,6.29,0,6.29,47,0,1.0,20
48,4,0,5,12.41,0,12.41,48,0,1.0,20
49,1,0,4,7.23,0,7.23,49,0,1.0,20
50,3,0,5,10.88,0,10.88,50,0,1.0,20
