idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,5.14,0,5.14,1,0,1.0,20
2,3,0,1,11.22,0,11.22,2,0,1.0,20
3,9,0,0,23.42,0,23.42,3,0,1.0,20
4,6,0,0,13.15,0,13.15,4,0,1.0,20
5,8,0,0,22.72,0,22.72,5,0,1.0,20
6,3,0,2,11.62,0,11.62,6,0,1.0,20
7,3,0,3,10.2,0,10.2,7,0,1.0,20
8,2,0,0,7.43,0,7.43,8,0,0,20
9,6,0,1,13.7,0,13.7,9,0,1.0,20
10,6,0,2,18.11,0,18.11,10,0,1.0,20
11,2,0,1,9.44,0,9.44,11,0,1.0,20
12,3,0,4,16.1,0,16.1,12,0,1.0,20
13,6,0,3,20.65,0,20.65,13,0,1.0,20
14,5,0,0,14.25,0,14.25,14,0,1.0,20
15,3,0,5,15.54,0,15.54,15,0,1.0,20
16,6,0,4,19.22,0,19.22,16,0,1.0,20
17,6,0,5,20.3,0,20.3,17,0,1.0,20
18,2,0,2,7.99,0,7.99,18,0,1.0,20
19,9,0,1,23.45,0,23.45,19,0,1.0,20
20,5,0,1,12.97,0,12.97,20,0,1.0,20
21,2,0,3,9.48,0,9.48,21,0,1.0,20
22,2,0,4,11.12,0,11.12,22,0,0.9999999999999989,20
23,2,0,5,8.23,0,8.23,23,0,0.9999999999999989,20
24,4,0,0,6.76,0,6.76,24,0,0.9999999999999907,20
25,5,0,2,12.64,0,12.64,25,0,1.0,20
26,8,0,1,18.42,0,18.42,26,0,1.0,20
27,4,0,1,14.4,0,14.4,27,0,0.9999999999999907,20
28,4,0,2,12.13,0,12.13,28,0,0.9999999999999907,20
29,8,0,2,18.09,0,18.09,29,0,1.0,20
30,8,0,3,22.58,0,22.58,30,0,1.0,20
31,7,0,0,17.74,0,17.74,31,0,1.0,20
32,7,0,1,16.86,0,16.86,32,0,1.0,20
33,1,0,0,6.38,0,6.38,33,0,1.0,20
34,1,0,1,6.39,0,6.39,34,0,1.0000000000000433,20
35,4,0,3,11.28,0,11.28,35,0,0.9999999999999907,20
36,1,0,2,6.4,0,6.4,36,0,1.0,20
37,8,0,4,23.63,0,23.63,37,0,1.0,20
38,4,0,4,11.71,0,11.71,38,0,1.0,20
39,7,0,2,17.32,0,17.32,39,0,1.0,20
40,10,0,0,23.9,0,23.9,40,0,0,20
41,7,0,3,17.7,0,17.7,41,0,1.0,20
42,1,0,3,5.05,0,5.05,42,0,1.0,20
43,5,0,3,13.51,0,13.51,43,0,1.0,20
44,5,0,4,12.82,0,12.82,44,0,1.0,20
45,4,0,5,15.44,0,15.44,45,0,1.0,20
46,5,0,5,14.89,0,14.89,46,0,1.0,20
47,9,0,2,23.48,0,23.48,47,0,1.0,20
48,7,0,4,19.89,0,19.89,48,0,1.0,20
49,7,0,5,17.89,0,17.89,49,0,1.0,20
50,1,0,4,11.51,0,11.51,50,0,1.0,20
