idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,3,0,0,9.54,0,9.54,1,0,1.0,20
2,8,0,0,17.25,0,17.25,2,0,0,20
3,8,0,1,18.5,0,18.5,3,0,0,20
4,9,0,0,19.93,0,19.93,4,0,0,20
5,3,0,1,5.93,0,5.93,5,0,1.0,20
6,3,0,2,13.32,0,13.32,6,0,1.0,20
7,8,0,2,22.86,0,22.86,7,0,0,20
8,7,0,0,17.86,0,17.86,8,0,1.0,20
9,5,0,0,15.68,0,15.68,9,0,1.0,20
10,2,0,0,6.7,0,6.7,10,0,1.0,20
11,3,0,3,12.57,0,12.57,11,0,1.0,20
12,10,0,0,23.89,0,23.89,12,0,0,20
13,1,0,0,5.55,0,5.55,13,0,1.0,20
14,2,0,1,5.34,0,5.34,14,0,1.0,20
15,6,0,0,14.77,0,14.77,15,0,1.0,20
16,2,0,2,6.93,0,6.93,16,0,1.0,20
17,7,0,1,18.76,0,18.76,17,0,1.0,20
18,2,0,3,8.77,0,8.77,18,0,1.0,20
19,3,0,4,12.8,0,12.8,19,0,1.0,20
20,6,0,1,14.63,0,14.63,20,0,1.0,20
21,9,0,1,20.61,0,20.61,21,0,0,20
22,7,0,2,17.56,0,17.56,22,0,1.0,20
23,2,0,4,8.67,0,8.67,23,0,1.0,20
24,3,0,5,12.87,0,12.87,24,0,1.0,20
25,4,0,0,11.0,0,11.0,25,0,1.0,20
26,6,0,2,16.26,0,16.26,26,0,1.0,20
27,7,0,3,18.07,0,18.07,27,0,1.0,20
28,4,0,1,7.16,0,7.16,28,0,1.0,20
29,8,0,3,22.86,0,22.86,29,0,0,20
30,6,0,3,15.75,0,15.75,30,0,1.0,20
31,6,0,4,14.79,0,14.79,31,0,1.0,20
32,7,0,4,17.55,0,17.55,32,0,1.0,20
33,4,0,2,12.94,0,12.94,33,0,1.0,20
34,1,0,1,5.21,0,5.21,34,0,1.0,20
35,2,0,5,6.4,0,6.4,35,0,1.0,20
36,4,0,3,14.1,0,14.1,36,0,1.0,20
37,8,0,4,23.58,0,23.58,37,0,0,20
38,6,0,5,14.75,0,14.75,38,0,1.0,20
39,1,0,2,5.5,0,5.5,39,0,1.0,20
40,4,0,4,12.51,0,12.51,40,0,1.0,20
41,5,0,1,11.64,0,11.64,41,0,1.0,20
42,1,0,3,12.87,0,12.87,42,0,1.0,20
43,5,0,2,15.01,0,15.01,43,0,1.0,20
44,9,0,2,20.64,0,20.64,44,0,1.0,20
45,5,0,3,15.78,0,15.78,45,0,1.0,20
46,4,0,5,12.58,0,12.58,46,0,1.0,20
47,5,0,4,14.52,0,14.52,47,0,1.0,20
48,7,0,5,17.25,0,17.25,48,0,1.0,20
49,1,0,4,7.1,0,7.1,49,0,1.0,20
50,5,0,5,13.79,0,13.79,50,0,1.0,20
