idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,13.03,0,13.03,1,0,1.0,20
2,4,0,1,14.03,0,14.03,2,0,1.0,20
3,9,0,0,21.33,0,21.33,3,0,1.0,20
4,4,0,2,10.92,0,10.92,4,0,1.0,20
5,2,0,0,10.42,0,10.42,5,0,1.0,20
6,2,0,1,9.89,0,9.89,6,0,1.0,20
7,2,0,2,9.27,0,9.27,7,0,1.0,20
8,9,0,1,23.29,0,23.29,8,0,1.0,20
9,6,0,0,16.29,0,16.29,9,0,1.0,20
10,3,0,0,7.11,0,7.11,10,0,1.0,20
11,3,0,1,11.52,0,11.52,11,0,1.0,20
12,7,0,0,19.33,0,19.33,12,0,1.0,20
13,2,0,3,9.26,0,9.26,13,0,1.0,20
14,4,0,3,14.17,0,14.17,14,0,1.0,20
15,5,0,0,15.54,0,15.54,15,0,1.0,20
16,5,0,1,12.22,0,12.22,16,0,1.0,20
17,4,0,4,13.92,0,13.92,17,0,1.0,20
18,5,0,2,12.17,0,12.17,18,0,1.0,20
19,3,0,2,10.97,0,10.97,19,0,1.0,20
20,1,0,0,7.58,0,7.58,20,0,1.0,20
21,10,0,0,23.84,0,23.84,21,0,1.0,20
22,1,0,1,6.45,0,6.45,22,0,1.0,20
23,8,0,0,20.49,0,20.49,23,0,1.0,20
24,7,0,1,17.67,0,17.67,24,0,1.0,20
25,9,0,2,20.53,0,20.53,25,0,1.0,20
26,5,0,3,15.62,0,15.62,26,0,1.0,20
27,10,0,1,21.38,0,21.38,27,0,1.0,20
28,2,0,4,8.61,0,8.61,28,0,1.0,20
29,8,0,1,21.2,0,21.2,29,0,1.0,20
30,7,0,2,17.59,0,17.59,30,0,1.0,20
31,7,0,3,19.76,0,19.76,31,0,1.0,20
32,9,0,3,22.38,0,22.38,32,0,1.0,20
33,3,0,3,11.87,0,11.87,33,0,1.0,20
34,5,0,4,15.6,0,15.6,34,0,1.0,20
35,8,0,2,23.35,0,23.35,35,0,1.0,20
36,6,0,1,19.12,0,19.12,36,0,1.0,20
37,3,0,4,11.74,0,11.74,37,0,1.0,20
38,4,0,5,13.55,0,13.55,38,0,1.0,20
39,1,0,2,7.83,0,7.83,39,0,1.0,20
40,3,0,5,12.28,0,12.28,40,0,1.0,20
41,2,0,5,8.95,0,8.95,41,0,1.0,20
42,1,0,3,7.68,0,7.68,42,0,1.0,20
43,8,0,3,22.84,0,22.84,43,0,1.0,20
44,8,0,4,23.35,0,23.35,44,0,1.0,20
45,5,0,5,16.63,0,16.63,45,0,1.0,20
46,6,0,2,19.22,0,19.22,46,0,1.0,20
47,1,0,4,6.18,0,6.18,47,0,1.0,20
48,6,0,3,15.5,0,15.5,48,0,1.0,20
49,7,0,4,18.88,0,18.88,49,0,1.0,20
50,6,0,4,18.34,0,18.34,50,0,1.0,20
