idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,15.51,2,215.51,1,0,20
2,3,0,0,10.96,1,110.96000000000001,2,0,20
3,3,0,1,16.12,3,316.12,3,0,20
4,3,0,2,18.09,3,318.09,4,0,20
5,4,0,0,5.17,0,5.17,5,0,20
6,6,0,1,6.01,3,306.01,6,0,20
7,1,0,0,11.31,0,11.31,7,0,20
8,4,0,1,7.03,2,207.03,8,0,20
9,5,0,0,13.63,0,13.63,9,0,20
10,2,0,0,5.91,0,5.91,10,0,20
11,5,0,1,8.54,2,208.54,11,0,20
12,5,0,2,14.63,2,214.63,12,0,20
13,2,0,1,10.41,0,10.41,13,0,20
14,1,0,1,11.5,0,11.5,14,0,20
15,4,0,2,7.5,2,207.5,15,0,20
16,2,0,2,17.12,1,117.12,16,0,20
17,4,0,3,13.11,2,213.11,17,0,20
18,2,0,3,19.49,1,119.49,18,0,20
19,1,0,2,11.67,0,11.67,19,0,20
20,1,0,3,5.66,2,205.66,20,0,20
