idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,17.25,1,117.25,1,0,20
2,3,0,1,6.04,2,206.04,2,0,20
3,3,0,2,22.66,2,222.66,3,0,20
4,6,0,0,5.66,2,205.66,4,0,20
5,2,0,0,16.75,0,16.75,5,0,20
6,5,0,0,9.64,0,9.64,6,0,20
7,6,0,1,20.52,2,220.52,7,0,20
8,5,0,1,23.1,1,123.1,8,0,20
9,2,0,1,7.23,1,107.23,9,0,20
10,1,0,0,9.25,0,9.25,10,0,20
11,4,0,0,21.97,0,21.97,11,1.0,20
12,1,0,1,14.65,0,14.65,12,0,20
13,1,0,2,19.94,0,19.94,13,0,20
14,6,0,2,20.85,2,220.85,14,0,20
15,2,0,2,17.25,1,117.25,15,0,20
16,2,0,3,19.42,1,119.42,16,0,20
17,1,0,3,12.96,1,112.96000000000001,17,0,20
18,6,0,3,21.51,3,321.51,18,0,20
19,4,0,1,5.3,1,105.3,19,1.0,20
20,4,0,2,7.41,0,7.41,20,1.0,20
