idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,20.81,0,20.81,1,0,20
2,3,0,0,20.77,3,320.77,2,0,20
3,5,0,0,22.36,1,122.36,3,0,20
4,5,0,1,18.36,2,218.36,4,0,20
5,6,0,0,11.71,2,211.71,5,0,20
6,4,0,0,8.16,0,8.16,6,0,20
7,1,0,1,20.4,1,120.4,7,0,20
8,4,0,1,19.35,0,19.35,8,0,20
9,2,0,0,6.01,1,106.01,9,0,20
10,4,0,2,7.99,1,107.99,10,0,20
11,6,0,1,22.15,2,222.15,11,0,20
12,6,0,2,5.25,3,305.25,12,0,20
13,1,0,2,6.22,2,206.22,13,0,20
14,6,0,3,21.67,3,321.67,14,0,20
15,3,0,1,23.67,3,323.67,15,0,20
16,1,0,3,18.37,2,218.37,16,0,20
17,4,0,3,8.08,2,208.08,17,0,20
18,2,0,1,10.83,3,310.83,18,0,20
19,2,0,2,22.15,3,322.15,19,0,20
20,5,0,2,13.06,3,313.06,20,0,20
