idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,21.35,0,0,1.0,20
2,6,0,0,23.29,0,0,1.0,20
3,6,0,1,18.14,0,0,1.0,20
4,4,0,1,7.45,0,0,1.0,20
5,2,0,0,8.67,0,0,0,20
6,4,0,2,22.21,0,0,1.0,20
7,6,0,2,21.02,0,0,1.0,20
8,4,0,3,17.04,1,0,1.0,20
9,5,0,0,16.03,2,0,0,20
10,2,0,1,8.9,3,0,0,20
11,3,0,0,8.36,4,0,0,20
12,5,0,1,23.37,5,0,0,20
13,3,0,1,16.19,6,0,0,20
14,3,0,2,16.44,7,0,0,20
15,2,0,2,9.4,8,0,0,20
16,3,0,3,19.96,9,0,0,20
17,5,0,2,23.72,10,0,0,20
18,2,0,3,14.33,11,0,0,20
19,1,0,0,7.59,12,0,0,20
20,1,0,1,9.84,13,0,0,20
