idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,5.17,0,0,0,20
2,5,0,0,16.46,0,0,0,20
3,6,0,0,8.93,0,0,0,20
4,2,0,0,8.07,0,0,0,20
5,5,0,1,20.15,0,0,0,20
6,1,0,0,15.34,0,0,0,20
7,1,0,1,23.61,0,0,1.0,20
8,6,0,1,18.12,1,0,0,20
9,5,0,2,20.25,2,0,0,20
10,3,0,0,12.79,3,0,0,20
11,3,0,1,17.43,4,0,0,20
12,3,0,2,17.93,5,0,0,20
13,3,0,3,19.34,6,0,0,20
14,6,0,2,18.66,7,0,0,20
15,1,0,2,17.5,8,0,1.0,20
16,6,0,3,23.8,9,0,0,20
17,2,0,1,11.13,10,0,0,20
18,2,0,2,13.43,11,0,0,20
19,4,0,1,8.02,12,0,0,20
20,2,0,3,14.01,13,0,0,20
