idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,13.61,1,0,1.0,20
2,3,0,1,15.21,2,0,1.0,20
3,3,0,2,12.44,3,0,1.0,20
4,2,0,0,5.78,4,0,0,20
5,3,0,3,12.07,5,0,1.0,20
6,3,0,4,20.31,6,0,1.0,20
7,2,0,1,9.51,7,0,0,20
8,2,0,2,13.77,8,0,1.0,20
9,2,0,3,12.58,9,0,1.0,20
10,5,0,0,9.37,10,0,0,20
11,5,0,1,21.86,11,0,1.0,20
12,6,0,0,23.65,12,0,1.0,20
13,5,0,2,12.79,13,0,0.9999999999999982,20
14,2,0,4,20.21,14,0,1.0,20
15,4,0,0,16.88,15,0,1.0,20
16,1,0,0,8.2,16,0,1.0,20
17,1,0,1,5.93,17,0,1.0,20
18,4,0,1,15.34,18,0,1.0,20
19,1,0,2,6.12,19,0,1.0,20
20,4,0,2,22.79,20,0,1.0,20
