idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,20.77,1,0,1.0,20
2,2,0,0,10.3,2,0,1.0,20
3,2,0,1,10.16,3,0,1.0,20
4,5,0,0,14.27,4,0,0,20
5,4,0,1,15.05,5,0,1.0,20
6,2,0,2,10.68,6,0,1.0,20
7,2,0,3,11.34,7,0,1.0000000000000049,20
8,1,0,0,7.09,8,0,0,20
9,5,0,1,21.18,9,0,0,20
10,4,0,2,12.22,10,0,1.0,20
11,2,0,4,16.51,11,0,1.0,20
12,3,0,0,10.14,12,0,0,20
13,4,0,3,12.13,13,0,1.0,20
14,1,0,1,9.2,14,0,1.0,20
15,3,0,1,10.56,15,0,0,20
16,6,0,0,23.31,16,0,0,20
17,1,0,2,9.38,17,0,1.0,20
18,1,0,3,7.13,18,0,1.0,20
19,3,0,2,11.23,19,0,0,20
20,3,0,3,18.21,20,0,0,20
