idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,14.44,0,14.44,1,0,20
2,4,0,0,14.62,0,14.62,2,0,20
3,4,0,1,18.69,0,18.69,3,0,20
4,4,0,2,19.16,0,19.16,4,0,20
5,1,0,0,9.24,0,9.24,5,0,20
6,2,0,1,15.15,0,15.15,6,0,20
7,2,0,2,21.57,0,21.57,7,0,20
8,1,0,1,10.38,0,10.38,8,0,20
9,1,0,2,11.79,0,11.79,9,0,20
10,2,0,3,22.25,0,22.25,10,0,20
11,3,0,0,11.39,0,11.39,11,1.0,20
12,5,0,0,10.03,0,10.03,12,0,20
13,5,0,1,10.97,0,10.97,13,0,20
14,4,0,3,19.89,0,19.89,14,0,20
15,6,0,0,9.15,0,9.15,15,0,20
16,6,0,1,9.95,0,9.95,16,0,20
17,5,0,2,13.62,0,13.62,17,0,20
18,5,0,3,16.04,0,16.04,18,0,20
19,3,0,1,6.69,0,6.69,19,1.0,20
20,6,0,2,11.95,0,11.95,20,0,20
21,3,0,2,9.54,0,9.54,21,1.0,20
22,3,0,3,5.92,0,5.92,22,1.0,20
23,5,0,4,17.61,0,17.61,23,0,20
