idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,4,0,0,22.01,0,22.01,1,0,1.0,20
2,4,0,1,23.2,0,23.2,2,0,0.9999999999999998,20
3,6,0,0,20.35,0,20.35,3,0,0,20
4,3,0,0,8.28,0,8.28,4,0,0,20
5,7,0,0,21.16,0,21.16,5,0,0,20
6,4,0,2,16.95,0,16.95,6,0,1.0,20
7,4,0,3,16.93,0,16.93,7,0,1.0,20
8,3,0,1,13.17,0,13.17,8,0,0,20
9,4,0,4,23.67,0,23.67,9,0,1.0,20
10,6,0,1,20.79,0,20.79,10,0,0,20
11,1,0,0,5.81,0,5.81,11,0,0,20
12,4,0,5,11.6,0,11.6,12,0,1.0,20
13,5,0,0,5.7,0,5.7,13,0,0,20
14,3,0,2,13.47,0,13.47,14,0,0,20
15,1,0,1,7.43,0,7.43,15,0,0,20
16,2,0,0,5.37,0,5.37,16,0,0,20
17,3,0,3,13.52,0,13.52,17,0,0,20
18,6,0,2,20.95,0,20.95,18,0,0,20
19,3,0,4,15.72,0,15.72,19,0,0,20
20,5,0,1,19.68,0,19.68,20,0,0,20
21,1,0,2,13.27,0,13.27,21,0,0,20
22,2,0,1,6.37,0,6.37,22,0,0,20
23,2,0,2,12.77,0,12.77,23,0,0,20
24,3,0,5,16.52,0,16.52,24,0,0,20
25,2,0,3,15.93,0,15.93,25,0,1.0,20
26,5,0,2,20.13,0,20.13,26,0,0,20
27,1,0,3,14.14,0,14.14,27,0,0,20
28,2,0,4,12.89,0,12.89,28,0,1.0,20
29,5,0,3,20.87,0,20.87,29,0,0,20
30,5,0,4,21.02,0,21.02,30,0,0,20
