idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,2,0,0,9.05,0,9.05,1,0,0,20
2,6,0,0,10.88,0,10.88,2,0,1.0690439247139985e-08,20
3,6,0,1,20.7,0,20.7,3,0,-1.0690439200544688e-08,20
4,6,0,2,21.49,0,21.49,4,0,-1.0690439200544688e-08,20
5,7,0,0,18.89,0,18.89,5,0,0,20
6,4,0,0,14.71,0,14.71,6,0,0,20
7,6,0,3,23.08,0,23.08,7,0,-1.0690439200544688e-08,20
8,5,0,0,16.67,0,16.67,8,0,0,20
9,5,0,1,18.45,0,18.45,9,0,0,20
10,7,0,1,21.34,0,21.34,10,0,0,20
11,3,0,0,14.21,0,14.21,11,0,0,20
12,2,0,1,10.55,0,10.55,12,0,0,20
13,3,0,1,15.27,0,15.27,13,0,0,20
14,5,0,2,21.04,0,21.04,14,0,0,20
15,4,0,1,15.84,0,15.84,15,0,0,20
16,4,0,2,18.18,0,18.18,16,0,0,20
17,1,0,0,6.02,0,6.02,17,0,-1.069043924714e-08,20
18,1,0,1,6.67,0,6.67,18,0,0,20
19,4,0,3,18.39,0,18.39,19,0,3.2953857410976206e-07,20
20,3,0,2,17.66,0,17.66,20,0,0,20
21,2,0,2,11.76,0,11.76,21,0,0,20
22,2,0,3,13.14,0,13.14,22,0,0,20
23,4,0,4,19.59,0,19.59,23,0,0,20
24,1,0,2,8.4,0,8.4,24,0,-2.1380878623133954e-08,20
25,5,0,3,21.33,0,21.33,25,0,0,20
26,1,0,3,8.71,0,8.71,26,0,0,20
27,3,0,3,17.64,0,17.64,27,0,0,20
28,2,0,4,13.82,0,13.82,28,0,0,20
29,5,0,4,21.6,0,21.6,29,0,0,20
30,1,0,4,9.58,0,9.58,30,0,0,20
