idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,10.28,0,10.28,0,0,20
2,6,0,0,18.79,0,18.79,0,0,20
3,2,0,0,11.15,0,11.15,0,1.0,20
4,1,0,0,9.48,0,9.48,0,1.0,20
5,2,0,1,20.57,0,20.57,0,1.0,20
6,4,0,0,23.57,0,23.57,0,0,20
7,1,0,1,5.73,0,5.73,0,1.0,20
8,2,0,2,8.87,0,8.87,0,1.0,20
9,3,0,1,11.28,0,11.28,0,0,20
10,1,0,2,7.82,0,7.82,0,1.0,20
11,5,0,0,17.43,0,17.43,1,0,20
12,5,0,1,22.37,0,22.37,2,0,20
13,3,0,2,23.07,0,23.07,3,0,20
14,5,0,2,22.82,0,22.82,4,0,20
15,1,0,3,6.58,0,6.58,5,1.0,20
