idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,9.25,0,9.25,0,1.0,20
2,1,0,1,8.34,0,8.34,0,1.0,20
3,3,0,0,17.9,0,17.9,0,0,20
4,2,0,0,16.72,0,16.72,0,1.0,20
5,2,0,1,5.37,0,5.37,0,1.0,20
6,6,0,0,10.86,0,10.86,0,1.0,20
7,2,0,2,22.38,0,22.38,0,1.0,20
8,6,0,1,10.8,0,10.8,0,1.0,20
9,6,0,2,20.22,0,20.22,0,1.0,20
10,2,0,3,12.72,0,12.72,0,1.0,20
11,4,0,0,10.75,0,10.75,1,0,20
12,3,0,1,22.13,0,22.13,2,0,20
13,4,0,1,14.31,0,14.31,3,0,20
14,5,0,0,9.95,0,9.95,4,0,20
15,1,0,2,9.14,0,9.14,5,1.0,20
