idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,20.18,0,20.18,0,1.0,20
2,1,0,0,22.11,0,22.11,0,1.0,20
3,1,0,1,17.35,0,17.35,0,1.0,20
4,2,0,0,13.92,0,13.92,0,0,20
5,1,0,2,17.55,0,17.55,0,1.0,20
6,2,0,1,16.53,0,16.53,0,1.0,20
7,3,0,1,11.35,0,11.35,0,1.0,20
8,3,0,2,8.59,0,8.59,0,1.0,20
9,5,0,0,8.21,0,8.21,0,0,20
10,2,0,2,14.87,0,14.87,0,1.0,20
11,5,0,1,21.11,0,21.11,1,0,20
12,4,0,0,12.13,0,12.13,2,0,20
13,6,0,0,7.74,0,7.74,3,0,20
14,6,0,1,7.68,0,7.68,4,0,20
15,4,0,1,15.03,0,15.03,5,0,20
