idx,seq,group,emerg,weight,size(ft)
16,1,0,0,21.6,20
17,2,0,0,10.37,20
18,3,0,0,19.48,20
19,4,0,0,17.06,20
20,5,0,0,9.21,20
21,6,0,0,16.0,20
22,7,0,0,14.4,20
23,8,0,0,22.86,20
24,9,0,0,6.85,20
25,10,0,0,11.35,20
26,11,0,0,20.67,20
27,12,0,0,8.81,20
28,13,0,0,14.01,20
29,14,0,0,9.05,20
30,15,0,0,22.84,20
31,16,0,0,23.07,20
32,17,0,0,8.73,20
33,18,0,0,22.9,20
34,19,0,0,6.43,20
35,20,0,0,6.42,20
36,21,0,0,19.15,20
37,22,0,0,13.65,20
38,23,0,0,18.3,20
39,24,0,0,10.21,20
40,25,0,0,13.11,20
41,26,0,0,21.67,20
42,27,0,0,8.3,20
43,28,0,0,10.34,20
44,29,0,0,6.19,20
45,30,0,0,21.04,20
46,31,0,0,10.89,20
47,32,0,0,14.26,20
48,33,0,0,6.52,20
49,34,0,0,13.14,20
50,35,0,0,18.49,20
