idx,seq,group,emerg,weight,size(ft)
16,1,0,0,11.89,20
17,2,0,0,22.54,20
18,3,0,0,7.29,20
19,4,0,0,6.5,20
20,5,0,0,8.07,20
21,6,0,0,10.03,20
22,7,0,0,6.91,20
23,8,0,0,7.35,20
24,9,0,0,8.11,20
25,10,0,0,15.8,20
26,11,0,0,18.39,20
27,12,0,0,14.61,20
28,13,0,0,5.32,20
29,14,0,0,9.78,20
30,15,0,0,21.49,20
31,16,0,0,10.16,20
32,17,0,0,10.85,20
33,18,0,0,23.23,20
34,19,0,0,6.55,20
35,20,0,0,10.53,20
36,21,0,0,5.01,20
37,22,0,0,18.83,20
38,23,0,0,17.13,20
39,24,0,0,15.67,20
40,25,0,0,7.88,20
41,26,0,0,9.25,20
42,27,0,0,11.95,20
43,28,0,0,8.21,20
44,29,0,0,17.05,20
45,30,0,0,23.26,20
46,31,0,0,5.81,20
47,32,0,0,10.86,20
48,33,0,0,10.48,20
49,34,0,0,10.79,20
50,35,0,0,15.63,20
