idx,seq,group,emerg,weight,size(ft)
16,1,0,0,13.23,20
17,2,0,0,13.19,20
18,3,0,0,14.11,20
19,4,0,0,14.98,20
20,5,0,0,6.18,20
21,6,0,0,8.3,20
22,7,0,0,23.13,20
23,8,0,0,11.99,20
24,9,0,0,17.95,20
25,10,0,0,20.62,20
26,11,0,0,10.1,20
27,12,0,0,18.14,20
28,13,0,0,12.52,20
29,14,0,0,23.22,20
30,15,0,0,19.0,20
31,16,0,0,23.03,20
32,17,0,0,5.2,20
33,18,0,0,14.96,20
34,19,0,0,11.19,20
35,20,0,0,6.06,20
36,21,0,0,14.12,20
37,22,0,0,15.36,20
38,23,0,0,9.68,20
39,24,0,0,20.72,20
40,25,0,0,15.07,20
41,26,0,0,5.46,20
42,27,0,0,12.79,20
43,28,0,0,20.32,20
44,29,0,0,11.62,20
45,30,0,0,21.18,20
46,31,0,0,17.59,20
47,32,0,0,18.97,20
48,33,0,0,10.86,20
49,34,0,0,24.0,20
50,35,0,0,12.34,20
