idx,seq,group,emerg,weight,size(ft)
16,1,0,0,23.75,20
17,2,0,0,18.54,20
18,3,0,0,15.36,20
19,4,0,0,6.49,20
20,5,0,0,20.02,20
21,6,0,0,7.45,20
22,7,0,0,17.66,20
23,8,0,0,11.78,20
24,9,0,0,21.73,20
25,10,0,0,23.16,20
26,11,0,0,22.62,20
27,12,0,0,13.42,20
28,13,0,0,19.5,20
29,14,0,0,7.49,20
30,15,0,0,6.67,20
31,16,0,0,21.61,20
32,17,0,0,11.07,20
33,18,0,0,8.12,20
34,19,0,0,16.37,20
35,20,0,0,14.49,20
36,21,0,0,23.33,20
37,22,0,0,7.02,20
38,23,0,0,15.84,20
39,24,0,0,5.17,20
40,25,0,0,14.91,20
41,26,0,0,21.12,20
42,27,0,0,16.69,20
43,28,0,0,21.94,20
44,29,0,0,17.46,20
45,30,0,0,21.42,20
46,31,0,0,17.95,20
47,32,0,0,11.27,20
48,33,0,0,12.4,20
49,34,0,0,20.5,20
50,35,0,0,16.99,20
