idx,seq,group,emerg,weight,size(ft)
16,1,0,0,18.23,20
17,2,0,0,17.56,20
18,3,0,0,16.71,20
19,4,0,0,9.17,20
20,5,0,0,12.48,20
21,6,0,0,19.08,20
22,7,0,0,18.08,20
23,8,0,0,5.92,20
24,9,0,0,15.08,20
25,10,0,0,12.87,20
26,11,0,0,6.55,20
27,12,0,0,10.39,20
28,13,0,0,9.62,20
29,14,0,0,8.62,20
30,15,0,0,10.66,20
31,16,0,0,11.33,20
32,17,0,0,6.75,20
33,18,0,0,21.21,20
34,19,0,0,12.62,20
35,20,0,0,12.53,20
36,21,0,0,18.28,20
37,22,0,0,9.03,20
38,23,0,0,21.8,20
39,24,0,0,15.08,20
40,25,0,0,23.19,20
41,26,0,0,20.64,20
42,27,0,0,13.57,20
43,28,0,0,6.94,20
44,29,0,0,17.96,20
45,30,0,0,13.75,20
46,31,0,0,22.32,20
47,32,0,0,13.29,20
48,33,0,0,8.44,20
49,34,0,0,10.13,20
50,35,0,0,14.42,20
