idx,seq,group,emerg,weight,size(ft)
16,1,0,0,7.31,20
17,2,0,0,14.0,20
18,3,0,0,10.95,20
19,4,0,0,5.1,20
20,5,0,0,15.8,20
21,6,0,0,12.19,20
22,7,0,0,11.39,20
23,8,0,0,11.4,20
24,9,0,0,7.72,20
25,10,0,0,6.49,20
26,11,0,0,13.65,20
27,12,0,0,13.03,20
28,13,0,0,17.27,20
29,14,0,0,13.99,20
30,15,0,0,10.53,20
31,16,0,0,21.48,20
32,17,0,0,12.51,20
33,18,0,0,11.23,20
34,19,0,0,12.84,20
35,20,0,0,22.77,20
36,21,0,0,23.25,20
37,22,0,0,11.01,20
38,23,0,0,6.28,20
39,24,0,0,22.47,20
40,25,0,0,23.56,20
41,26,0,0,9.56,20
42,27,0,0,20.12,20
43,28,0,0,15.62,20
44,29,0,0,21.27,20
45,30,0,0,22.04,20
46,31,0,0,22.73,20
47,32,0,0,11.99,20
48,33,0,0,19.41,20
49,34,0,0,20.48,20
50,35,0,0,6.29,20
