idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,5.45,1,0,0,20
2,5,0,0,14.84,2,0,0,20
3,3,0,1,8.07,3,0,0,20
4,2,0,0,8.03,4,0,0,20
5,4,0,0,8.15,5,0,0,20
6,3,0,2,11.45,6,0,0,20
7,3,0,3,13.69,7,0,0,20
8,4,0,1,9.29,8,0,0,20
9,4,0,2,12.93,9,0,0,20
10,5,0,1,16.44,10,0,0,20
11,3,0,4,13.62,11,0,0,20
12,4,0,3,13.02,12,0,0,20
13,4,0,4,21.71,13,0,0,20
14,5,0,2,18.79,14,0,0,20
15,2,0,1,8.19,15,0,0,20
16,1,0,0,6.31,16,0,0,20
17,1,0,1,7.32,17,0,0,20
18,6,0,0,10.97,18,0,0,20
19,6,0,1,11.19,19,0,0,20
20,2,0,2,10.16,20,0,0,20
21,1,0,2,10.71,21,0,0,20
22,6,0,2,20.23,22,0,0,20
23,2,0,3,10.35,23,0,0,20
24,2,0,4,17.22,24,0,0,20
25,1,0,3,12.58,25,0,0,20
