idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,7.86,1,0,0,20
2,2,0,0,5.59,2,0,0,20
3,5,0,1,16.54,3,0,0,20
4,5,0,2,23.44,4,0,0,20
5,3,0,0,7.64,5,0,0,20
6,6,0,0,14.6,6,0,0,20
7,3,0,1,8.11,7,0,0,20
8,1,0,0,5.18,8,0,0,20
9,4,0,0,7.11,9,0,0,20
10,3,0,2,12.71,10,0,0,20
11,6,0,1,19.51,11,0,0,20
12,2,0,1,6.19,12,0,0,20
13,1,0,1,5.54,13,0,0,20
14,4,0,1,13.25,14,0,0,20
15,4,0,2,14.15,15,0,0,20
16,1,0,2,5.77,16,0,0,20
17,6,0,2,22.01,17,0,0,20
18,2,0,2,7.66,18,0,0,20
19,4,0,3,14.58,19,0,0,20
20,4,0,4,19.22,20,0,0,20
21,3,0,3,13.0,21,0,0,20
22,2,0,3,9.94,22,0,1.0,20
23,3,0,4,20.74,23,0,0,20
24,2,0,4,9.38,24,0,1.0000000000000036,20
25,1,0,3,6.93,25,0,0,20
