idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,20.08,1,0,0,20
2,6,0,1,21.97,2,0,0,20
3,2,0,0,18.51,3,0,1.0,20
4,5,0,0,12.59,4,0,0,20
5,5,0,1,17.97,5,0,0,20
6,4,0,0,9.98,6,0,0,20
7,6,0,2,22.4,7,0,0,20
8,5,0,2,20.2,8,0,0,20
9,3,0,0,7.53,9,0,0,20
10,5,0,3,22.37,10,0,0,20
11,4,0,1,16.23,11,0,0,20
12,4,0,2,18.69,12,0,0,20
13,4,0,3,21.71,13,0,0,20
14,3,0,1,14.11,14,0,0,20
15,1,0,0,7.37,15,0,0,20
16,3,0,2,15.5,16,0,1.0,20
17,2,0,1,7.3,17,0,1.0,20
18,1,0,1,9.34,18,0,0,20
19,1,0,2,12.13,19,0,0,20
20,3,0,3,14.98,20,0,1.0,20
21,1,0,3,12.59,21,0,0,20
22,2,0,2,5.54,22,0,1.0,20
23,2,0,3,6.06,23,0,1.0,20
24,4,0,4,22.3,24,0,0,20
25,2,0,4,5.77,25,0,1.0,20
