idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,6.0,0,0,0,20
2,5,0,0,6.79,0,0,0,20
3,5,0,1,17.78,0,0,0,20
4,2,0,0,10.64,1,0,1.0,20
5,4,0,0,17.86,2,0,1.0,20
6,3,0,1,17.12,3,0,0,20
7,2,0,1,6.37,4,0,1.0,20
8,2,0,2,11.74,5,0,1.0,20
9,5,0,2,18.67,6,0,0,20
10,3,0,2,17.91,7,0,1.0,20
11,2,0,3,14.99,8,0,1.0,20
12,2,0,4,10.07,9,0,1.0,20
13,4,0,1,20.76,10,0,1.0,20
14,1,0,0,6.72,11,0,0,20
15,1,0,1,7.44,12,0,0,20
16,6,0,0,22.19,13,0,0,20
17,3,0,3,17.69,14,0,1.0,20
18,4,0,2,13.32,15,0,1.0,20
19,1,0,2,7.93,16,0,0,20
20,1,0,3,15.75,17,0,0,20
