idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,23.85,0,0,1.0,20
2,4,0,0,9.31,0,0,0,20
3,3,0,0,5.19,0,0,0,20
4,2,0,0,7.61,1,0,1.0,20
5,2,0,1,8.45,2,0,1.0,20
6,2,0,2,9.51,3,0,1.0,20
7,4,0,1,10.35,4,0,0,20
8,4,0,2,14.67,5,0,0,20
9,2,0,3,13.43,6,0,1.0,20
10,3,0,1,12.0,7,0,0,20
11,1,0,0,8.82,8,0,1.0,20
12,5,0,0,23.45,9,0,1.0,20
13,4,0,3,18.68,10,0,0,20
14,3,0,2,16.41,11,0,0,20
15,1,0,1,11.35,12,0,1.0,20
16,5,0,1,23.64,13,0,1.0,20
17,5,0,2,17.16,14,0,1.0,20
18,1,0,2,5.82,15,0,1.0,20
19,3,0,3,21.03,16,0,0,20
20,2,0,4,12.79,17,0,1.0,20
