idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,17.61,0,0,0,20
2,3,0,0,22.65,0,0,1.0,20
3,5,0,0,9.16,0,0,0,20
4,6,0,1,23.32,1,0,0,20
5,3,0,1,8.26,2,0,1.0,20
6,2,0,0,8.28,3,0,1.0,20
7,4,0,0,17.94,4,0,1.0,20
8,1,0,0,5.57,5,0,0,20
9,3,0,2,17.56,6,0,1.0,20
10,4,0,1,16.68,7,0,1.0,20
11,4,0,2,17.83,8,0,1.0,20
12,4,0,3,17.57,9,0,1.0,20
13,2,0,1,7.81,10,0,1.0,20
14,2,0,2,11.82,11,0,1.0,20
15,2,0,3,10.11,12,0,1.0,20
16,1,0,1,6.09,13,0,0,20
17,3,0,3,16.75,14,0,1.0,20
18,1,0,2,8.02,15,0,0,20
19,2,0,4,14.71,16,0,1.0,20
20,5,0,1,12.87,17,0,0,20
