idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,5.61,0,0,0,20
2,4,0,0,20.89,0,0,0.9999999999999716,20
3,6,0,0,22.4,0,0,0,20
4,3,0,1,13.84,1,0,0,20
5,4,0,1,19.92,2,0,1.0000000000000142,20
6,1,0,0,8.34,3,0,1.0,20
7,4,0,2,20.82,4,0,1.0,20
8,3,0,2,17.77,5,0,1.0,20
9,1,0,1,5.65,6,0,1.0,20
10,5,0,0,22.93,7,0,1.0,20
11,4,0,3,21.27,8,0,1.0,20
12,3,0,3,18.11,9,0,1.0,20
13,3,0,4,17.65,10,0,1.0,20
14,1,0,2,14.41,11,0,1.0,20
15,2,0,0,13.87,12,0,1.0,20
16,2,0,1,7.58,13,0,1.0,20
17,2,0,2,15.47,14,0,1.0,20
18,2,0,3,15.53,15,0,1.0,20
19,5,0,1,20.56,16,0,1.0,20
20,5,0,2,21.92,17,0,1.0,20
