idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,10.94,0,0,0,20
2,1,0,0,16.07,0,0,0.9999999999999858,20
3,2,0,0,6.28,0,0,0,20
4,2,0,1,12.21,1,0,1.0,20
5,1,0,1,8.75,2,0,1.0,20
6,1,0,2,7.91,3,0,1.0,20
7,1,0,3,13.25,4,0,0.9999999999999858,20
8,3,0,0,8.15,5,0,1.0,20
9,4,0,0,16.46,6,0,1.0,20
10,4,0,1,19.29,7,0,1.0,20
11,4,0,2,20.53,8,0,1.0,20
12,2,0,2,10.62,9,0,1.0,20
13,2,0,3,13.39,10,0,1.0,20
14,3,0,1,9.74,11,0,1.0,20
15,4,0,3,21.06,12,0,1.0,20
16,5,0,0,23.5,13,0,1.0,20
17,5,0,1,9.44,14,0,0.9999999999996568,20
18,3,0,2,13.89,15,0,1.0,20
19,2,0,4,19.19,16,0,1.0,20
20,3,0,3,13.31,17,0,1.0000000000000069,20
