idx,seq,group,emerg,weight,size(ft)
16,1,0,0,21.72,20
17,2,0,0,14.76,20
18,3,0,0,17.67,20
19,4,0,0,8.27,20
20,5,0,0,23.54,20
21,6,0,0,15.37,20
22,7,0,0,17.73,20
23,8,0,0,20.42,20
24,9,0,0,15.2,20
25,10,0,0,16.49,20
26,11,0,0,16.2,20
27,12,0,0,21.28,20
28,13,0,0,8.6,20
29,14,0,0,5.66,20
30,15,0,0,8.25,20
31,16,0,0,16.44,20
32,17,0,0,17.39,20
33,18,0,0,20.59,20
34,19,0,0,19.79,20
35,20,0,0,19.61,20
36,21,0,0,15.13,20
37,22,0,0,19.66,20
38,23,0,0,14.96,20
39,24,0,0,11.7,20
40,25,0,0,14.06,20
41,26,0,0,22.21,20
42,27,0,0,5.98,20
43,28,0,0,11.5,20
44,29,0,0,21.31,20
45,30,0,0,10.39,20
46,31,0,0,5.53,20
47,32,0,0,20.1,20
48,33,0,0,14.63,20
49,34,0,0,22.12,20
50,35,0,0,9.57,20
