idx,seq,group,emerg,weight,size(ft)
16,1,0,0,13.43,20
17,2,0,0,8.4,20
18,3,0,0,10.96,20
19,4,0,0,14.47,20
20,5,0,0,22.79,20
21,6,0,0,22.06,20
22,7,0,0,12.9,20
23,8,0,0,13.31,20
24,9,0,0,22.47,20
25,10,0,0,22.56,20
26,11,0,0,21.6,20
27,12,0,0,23.47,20
28,13,0,0,13.99,20
29,14,0,0,21.66,20
30,15,0,0,18.07,20
31,16,0,0,10.57,20
32,17,0,0,17.71,20
33,18,0,0,22.61,20
34,19,0,0,18.76,20
35,20,0,0,21.31,20
36,21,0,0,13.6,20
37,22,0,0,17.01,20
38,23,0,0,5.32,20
39,24,0,0,19.84,20
40,25,0,0,7.78,20
41,26,0,0,16.4,20
42,27,0,0,21.02,20
43,28,0,0,10.06,20
44,29,0,0,14.15,20
45,30,0,0,19.29,20
46,31,0,0,7.67,20
47,32,0,0,8.59,20
48,33,0,0,15.12,20
49,34,0,0,17.69,20
50,35,0,0,6.83,20
