idx,seq,group,emerg,weight,size(ft)
16,1,0,0,23.56,20
17,2,0,0,16.31,20
18,3,0,0,16.08,20
19,4,0,0,12.02,20
20,5,0,0,11.08,20
21,6,0,0,8.7,20
22,7,0,0,22.83,20
23,8,0,0,8.77,20
24,9,0,0,23.66,20
25,10,0,0,22.47,20
26,11,0,0,10.14,20
27,12,0,0,15.35,20
28,13,0,0,19.17,20
29,14,0,0,9.64,20
30,15,0,0,12.09,20
31,16,0,0,7.46,20
32,17,0,0,18.12,20
33,18,0,0,13.1,20
34,19,0,0,15.07,20
35,20,0,0,14.93,20
36,21,0,0,21.28,20
37,22,0,0,12.12,20
38,23,0,0,15.96,20
39,24,0,0,18.24,20
40,25,0,0,11.76,20
41,26,0,0,8.17,20
42,27,0,0,18.75,20
43,28,0,0,19.74,20
44,29,0,0,17.97,20
45,30,0,0,15.25,20
46,31,0,0,15.25,20
47,32,0,0,21.07,20
48,33,0,0,9.44,20
49,34,0,0,20.16,20
50,35,0,0,11.21,20
