idx,seq,group,emerg,weight,size(ft)
16,1,0,0,5.81,20
17,2,0,0,21.72,20
18,3,0,0,12.58,20
19,4,0,0,19.37,20
20,5,0,0,14.5,20
21,6,0,0,5.6,20
22,7,0,0,21.2,20
23,8,0,0,5.7,20
24,9,0,0,19.5,20
25,10,0,0,20.73,20
26,11,0,0,17.64,20
27,12,0,0,18.03,20
28,13,0,0,13.64,20
29,14,0,0,23.95,20
30,15,0,0,16.44,20
31,16,0,0,20.86,20
32,17,0,0,23.44,20
33,18,0,0,9.53,20
34,19,0,0,12.29,20
35,20,0,0,16.66,20
36,21,0,0,16.19,20
37,22,0,0,6.69,20
38,23,0,0,13.74,20
39,24,0,0,13.63,20
40,25,0,0,23.69,20
41,26,0,0,9.05,20
42,27,0,0,8.07,20
43,28,0,0,23.06,20
44,29,0,0,12.14,20
45,30,0,0,17.96,20
46,31,0,0,5.07,20
47,32,0,0,23.17,20
48,33,0,0,8.67,20
49,34,0,0,18.23,20
50,35,0,0,14.49,20
