idx,seq,group,emerg,weight,size(ft)
16,1,0,0,11.45,20
17,2,0,0,5.56,20
18,3,0,0,19.95,20
19,4,0,0,16.29,20
20,5,0,0,22.48,20
21,6,0,0,15.71,20
22,7,0,0,16.14,20
23,8,0,0,15.54,20
24,9,0,0,19.93,20
25,10,0,0,6.15,20
26,11,0,0,22.11,20
27,12,0,0,11.99,20
28,13,0,0,5.6,20
29,14,0,0,11.45,20
30,15,0,0,11.87,20
31,16,0,0,17.88,20
32,17,0,0,22.55,20
33,18,0,0,23.24,20
34,19,0,0,20.92,20
35,20,0,0,13.58,20
36,21,0,0,15.17,20
37,22,0,0,13.96,20
38,23,0,0,9.2,20
39,24,0,0,5.75,20
40,25,0,0,21.33,20
41,26,0,0,11.61,20
42,27,0,0,17.12,20
43,28,0,0,11.42,20
44,29,0,0,5.96,20
45,30,0,0,18.95,20
46,31,0,0,15.66,20
47,32,0,0,22.56,20
48,33,0,0,10.41,20
49,34,0,0,13.88,20
50,35,0,0,12.86,20
