idx,seq,group,emerg,weight,size(ft)
16,1,0,0,21.31,20
17,2,0,0,8.75,20
18,3,0,0,16.25,20
19,4,0,0,15.57,20
20,5,0,0,6.32,20
21,6,0,0,12.68,20
22,7,0,0,20.11,20
23,8,0,0,19.94,20
24,9,0,0,11.84,20
25,10,0,0,20.81,20
26,11,0,0,8.73,20
27,12,0,0,14.68,20
28,13,0,0,14.79,20
29,14,0,0,12.0,20
30,15,0,0,21.55,20
31,16,0,0,10.07,20
32,17,0,0,9.07,20
33,18,0,0,19.85,20
34,19,0,0,15.48,20
35,20,0,0,12.84,20
36,21,0,0,6.11,20
37,22,0,0,6.94,20
38,23,0,0,7.84,20
39,24,0,0,19.79,20
40,25,0,0,23.05,20
41,26,0,0,18.8,20
42,27,0,0,22.58,20
43,28,0,0,7.96,20
44,29,0,0,21.52,20
45,30,0,0,13.11,20
46,31,0,0,11.64,20
47,32,0,0,22.11,20
48,33,0,0,7.19,20
49,34,0,0,8.58,20
50,35,0,0,10.1,20
