idx,seq,group,emerg,weight,size(ft)
16,1,0,0,13.04,20
17,2,0,0,9.04,20
18,3,0,0,14.13,20
19,4,0,0,8.32,20
20,5,0,0,13.49,20
21,6,0,0,8.78,20
22,7,0,0,22.8,20
23,8,0,0,9.46,20
24,9,0,0,14.84,20
25,10,0,0,16.45,20
26,11,0,0,5.35,20
27,12,0,0,19.1,20
28,13,0,0,21.9,20
29,14,0,0,20.18,20
30,15,0,0,18.19,20
31,16,0,0,20.16,20
32,17,0,0,19.24,20
33,18,0,0,13.78,20
34,19,0,0,7.72,20
35,20,0,0,17.24,20
36,21,0,0,11.8,20
37,22,0,0,23.74,20
38,23,0,0,22.98,20
39,24,0,0,9.61,20
40,25,0,0,11.19,20
41,26,0,0,10.15,20
42,27,0,0,10.08,20
43,28,0,0,6.51,20
44,29,0,0,19.07,20
45,30,0,0,6.55,20
46,31,0,0,8.59,20
47,32,0,0,17.59,20
48,33,0,0,21.96,20
49,34,0,0,8.02,20
50,35,0,0,22.42,20
