idx,seq,group,emerg,weight,size(ft)
16,1,0,0,16.63,20
17,2,0,0,12.22,20
18,3,0,0,23.57,20
19,4,0,0,8.9,20
20,5,0,0,13.41,20
21,6,0,0,12.49,20
22,7,0,0,15.01,20
23,8,0,0,10.4,20
24,9,0,0,23.86,20
25,10,0,0,6.98,20
26,11,0,0,15.04,20
27,12,0,0,15.64,20
28,13,0,0,6.69,20
29,14,0,0,14.83,20
30,15,0,0,13.8,20
31,16,0,0,22.39,20
32,17,0,0,21.86,20
33,18,0,0,10.88,20
34,19,0,0,11.76,20
35,20,0,0,9.0,20
36,21,0,0,17.54,20
37,22,0,0,6.67,20
38,23,0,0,13.22,20
39,24,0,0,6.15,20
40,25,0,0,6.19,20
41,26,0,0,22.45,20
42,27,0,0,12.23,20
43,28,0,0,13.14,20
44,29,0,0,8.49,20
45,30,0,0,18.55,20
46,31,0,0,16.93,20
47,32,0,0,20.55,20
48,33,0,0,16.66,20
49,34,0,0,12.58,20
50,35,0,0,23.8,20
