idx,seq,group,emerg,weight,size(ft)
16,1,0,0,11.83,20
17,2,0,0,7.53,20
18,3,0,0,7.28,20
19,4,0,0,6.7,20
20,5,0,0,21.33,20
21,6,0,0,14.09,20
22,7,0,0,11.3,20
23,8,0,0,8.48,20
24,9,0,0,23.13,20
25,10,0,0,5.54,20
26,11,0,0,21.56,20
27,12,0,0,12.01,20
28,13,0,0,5.69,20
29,14,0,0,12.43,20
30,15,0,0,10.31,20
31,16,0,0,16.76,20
32,17,0,0,21.15,20
33,18,0,0,5.26,20
34,19,0,0,10.79,20
35,20,0,0,5.36,20
36,21,0,0,14.26,20
37,22,0,0,13.95,20
38,23,0,0,19.21,20
39,24,0,0,12.13,20
40,25,0,0,8.64,20
41,26,0,0,11.88,20
42,27,0,0,8.21,20
43,28,0,0,18.85,20
44,29,0,0,16.54,20
45,30,0,0,19.8,20
46,31,0,0,21.64,20
47,32,0,0,13.53,20
48,33,0,0,5.47,20
49,34,0,0,8.85,20
50,35,0,0,20.08,20
