idx,seq,group,emerg,weight,size(ft)
16,1,0,0,8.31,20
17,2,0,0,13.88,20
18,3,0,0,8.73,20
19,4,0,0,8.91,20
20,5,0,0,16.77,20
21,6,0,0,6.38,20
22,7,0,0,16.01,20
23,8,0,0,5.67,20
24,9,0,0,5.34,20
25,10,0,0,5.8,20
26,11,0,0,14.37,20
27,12,0,0,14.31,20
28,13,0,0,18.93,20
29,14,0,0,13.83,20
30,15,0,0,16.62,20
31,16,0,0,19.47,20
32,17,0,0,14.09,20
33,18,0,0,8.52,20
34,19,0,0,13.11,20
35,20,0,0,7.04,20
36,21,0,0,5.51,20
37,22,0,0,20.58,20
38,23,0,0,10.75,20
39,24,0,0,12.23,20
40,25,0,0,13.36,20
41,26,0,0,10.87,20
42,27,0,0,11.27,20
43,28,0,0,8.88,20
44,29,0,0,8.25,20
45,30,0,0,11.35,20
46,31,0,0,6.47,20
47,32,0,0,10.17,20
48,33,0,0,6.45,20
49,34,0,0,23.23,20
50,35,0,0,6.8,20
