idx,seq,group,emerg,weight,size(ft)
16,1,0,0,5.31,20
17,2,0,0,17.83,20
18,3,0,0,14.46,20
19,4,0,0,23.58,20
20,5,0,0,11.2,20
21,6,0,0,13.6,20
22,7,0,0,11.18,20
23,8,0,0,6.33,20
24,9,0,0,21.17,20
25,10,0,0,18.12,20
26,11,0,0,5.85,20
27,12,0,0,9.79,20
28,13,0,0,23.33,20
29,14,0,0,23.21,20
30,15,0,0,22.59,20
31,16,0,0,22.18,20
32,17,0,0,20.83,20
33,18,0,0,22.39,20
34,19,0,0,6.71,20
35,20,0,0,12.66,20
36,21,0,0,5.06,20
37,22,0,0,21.28,20
38,23,0,0,14.44,20
39,24,0,0,9.74,20
40,25,0,0,19.16,20
41,26,0,0,11.57,20
42,27,0,0,20.42,20
43,28,0,0,23.97,20
44,29,0,0,15.51,20
45,30,0,0,7.16,20
46,31,0,0,22.28,20
47,32,0,0,14.22,20
48,33,0,0,12.74,20
49,34,0,0,9.05,20
50,35,0,0,6.8,20
