idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,20.18,0,20.18,0,0,20
2,4,0,0,15.86,3,315.86,0,1.0,20
3,4,0,1,10.71,3,310.71,0,1.0,20
4,3,0,0,10.64,0,10.64,0,0,20
5,1,0,0,12.87,2,212.87,0,1.0,20
6,3,0,1,16.48,0,16.48,0,0,20
7,6,0,1,22.31,1,122.31,0,0,20
8,5,0,0,14.79,0,14.79,0,1.0,20
9,5,0,1,10.0,0,10.0,0,1.0,20
10,1,0,1,22.78,1,122.78,0,1.0,20
11,4,0,2,18.67,2,218.67000000000002,1,1.0,20
12,3,0,2,13.53,1,113.53,2,0,20
13,3,0,3,5.68,2,205.68,3,0,20
14,2,0,0,13.03,0,13.03,4,0,20
15,3,0,4,21.06,3,321.06,5,0,20
16,4,0,3,21.89,2,221.89,6,1.0000000000000002,20
17,1,0,2,19.72,1,119.72,7,1.0,20
18,2,0,1,5.23,1,105.23,8,0,20
19,5,0,2,14.2,3,314.2,9,1.0,20
20,2,0,2,17.2,1,117.2,10,0,20
21,6,0,2,5.94,3,305.94,11,0,20
22,6,0,3,10.86,3,310.86,12,0,20
23,6,0,4,21.03,3,321.03,13,0,20
24,2,0,3,12.15,2,212.15,14,0,20
25,2,0,4,6.99,3,306.99,15,0,20
