idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,17.19,0,17.19,0,1.0,20
2,5,0,0,12.65,0,12.65,0,0,20
3,6,0,0,16.13,0,16.13,0,0,20
4,1,0,0,6.43,0,6.43,0,0,20
5,4,0,1,20.46,0,20.46,0,1.0,20
6,4,0,2,15.36,0,15.36,0,1.0,20
7,2,0,0,22.56,0,22.56,0,0,20
8,1,0,1,8.18,0,8.18,1,0,20
9,3,0,0,5.6,0,5.6,2,0,20
10,5,0,1,14.43,0,14.43,3,0,20
11,1,0,2,10.17,0,10.17,4,0,20
12,6,0,1,18.57,0,18.57,5,0,20
13,6,0,2,20.83,0,20.83,6,0,20
14,1,0,3,14.4,0,14.4,7,0,20
15,5,0,2,15.68,0,15.68,8,0,20
16,4,0,3,6.12,0,6.12,9,1.0,20
17,3,0,1,6.11,0,6.11,10,0,20
18,4,0,4,12.06,0,12.06,11,1.0,20
19,5,0,3,20.22,0,20.22,12,0,20
20,5,0,4,21.8,0,21.8,13,0,20
21,3,0,2,8.36,0,8.36,14,0,20
22,3,0,3,8.43,0,8.43,15,0,20
23,2,0,1,23.57,0,23.57,16,0,20
