idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,16.78,0,16.78,0,1.0,20
2,3,0,0,5.72,0,5.72,0,0,20
3,2,0,0,23.86,0,23.86,0,1.0,20
4,4,0,1,8.97,0,8.97,0,1.0,20
5,4,0,2,10.57,0,10.57,0,1.0,20
6,1,0,0,21.31,0,21.31,0,1.0,20
7,1,0,1,20.69,0,20.69,0,1.0,20
8,5,0,0,7.19,0,7.19,1,0,20
9,5,0,1,11.11,0,11.11,2,0,20
10,6,0,0,5.08,0,5.08,3,0,20
11,6,0,1,6.78,0,6.78,4,0,20
12,3,0,1,7.81,0,7.81,5,0,20
13,5,0,2,20.58,0,20.58,6,0,20
14,6,0,2,8.65,0,8.65,7,0,20
15,6,0,3,15.61,0,15.61,8,0,20
16,3,0,2,7.96,0,7.96,9,0,20
17,6,0,4,23.78,0,23.78,10,0,20
18,3,0,3,10.02,0,10.02,11,0,20
19,2,0,1,8.16,0,8.16,12,1.0,20
20,5,0,3,23.12,0,23.12,13,0,20
21,3,0,4,18.63,0,18.63,14,0,20
22,2,0,2,12.17,0,12.17,15,1.0,20
23,5,0,4,23.52,0,23.52,16,0,20
