idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,19.27,0,19.27,0,1.0,20
2,3,0,0,22.15,0,22.15,0,0,20
3,3,0,1,22.92,0,22.92,0,0,20
4,1,0,0,23.99,0,23.99,0,1.0,20
5,4,0,0,15.37,0,15.37,0,0,20
6,6,0,0,18.51,0,18.51,0,1.0,20
7,6,0,1,13.82,0,13.82,0,1.0,20
8,2,0,1,10.18,0,10.18,1,0.9999999999999716,20
9,5,0,0,5.37,0,5.37,2,0,20
10,4,0,1,16.35,0,16.35,3,0,20
11,5,0,1,17.02,0,17.02,4,0,20
12,3,0,2,23.86,0,23.86,5,0,20
13,5,0,2,17.55,0,17.55,6,0,20
14,5,0,3,19.25,0,19.25,7,0,20
15,4,0,2,16.83,0,16.83,8,0,20
16,5,0,4,21.85,0,21.85,9,0,20
17,6,0,2,15.19,0,15.19,10,1.0,20
18,4,0,3,17.68,0,17.68,11,0,20
19,2,0,2,12.32,0,12.32,12,1.0,20
20,1,0,1,9.36,0,9.36,13,1.0,20
21,2,0,3,17.14,0,17.14,14,1.0,20
22,4,0,4,21.24,0,21.24,15,0,20
23,1,0,2,11.72,0,11.72,16,1.0,20
