idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,18.03,1,118.03,0,1.0,20
2,2,0,0,8.97,2,208.97,0,1.0,20
3,4,0,1,12.71,1,112.71000000000001,0,1.0,20
4,2,0,1,11.65,1,111.65,0,1.0,20
5,3,0,0,19.49,1,119.49,0,0,20
6,2,0,2,19.3,2,219.3,0,1.0,20
7,1,0,0,14.67,2,214.67,0,0,20
8,1,0,1,17.38,2,217.38,1,0,20
9,6,0,0,17.09,0,17.09,2,1.0,20
10,4,0,2,18.34,0,18.34,3,1.0,20
11,2,0,3,22.0,3,322.0,4,1.0,20
12,6,0,1,15.11,0,15.11,5,1.0,20
13,1,0,2,19.51,2,219.51,6,0,20
14,6,0,2,14.73,0,14.73,7,1.0,20
15,5,0,0,15.87,0,15.87,8,0,20
16,5,0,1,12.87,1,112.87,9,0,20
17,3,0,1,21.95,1,121.95,10,0,20
18,1,0,3,11.36,3,311.36,11,0,20
19,1,0,4,14.68,3,314.68,12,0,20
20,5,0,2,14.34,1,114.34,13,0,20
21,3,0,2,11.21,3,311.21,14,0,20
22,5,0,3,19.17,1,119.17,15,0,20
23,5,0,4,8.83,3,308.83,16,0,20
