idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,17.51,1,117.51,0,0,20
2,5,0,0,6.41,3,306.41,0,1.0,20
3,3,0,0,19.91,3,319.91,0,1.0,20
4,1,0,1,17.08,2,217.07999999999998,0,0,20
5,6,0,0,22.95,2,222.95,0,0,20
6,6,0,1,12.85,3,312.85,0,0,20
7,5,0,1,10.66,3,310.66,0,1.0,20
8,5,0,2,11.89,2,211.89,1,1.0,20
9,1,0,2,17.69,2,217.69,2,0,20
10,2,0,0,20.14,0,20.14,3,0,20
11,3,0,1,11.41,3,311.41,4,1.0,20
12,4,0,0,16.23,0,16.23,5,0,20
13,6,0,2,16.09,3,316.09,6,0,20
14,2,0,1,17.43,1,117.43,7,0,20
15,6,0,3,21.47,3,321.47,8,0,20
16,4,0,1,21.59,1,121.59,9,0,20
17,4,0,2,14.05,2,214.05,10,0,20
18,1,0,3,7.69,3,307.69,11,0,20
19,1,0,4,9.47,3,309.47,12,0,20
20,2,0,2,19.95,1,119.95,13,0,20
21,4,0,3,17.01,2,217.01,14,0,20
22,5,0,3,10.91,2,210.91,15,1.0,20
23,2,0,3,21.26,1,121.26,16,0,20
