idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,11.39,0,11.39,0,0,0,20
2,7,0,0,6.56,0,6.56,0,0,0,20
3,5,0,0,21.98,0,21.98,0,0,0,20
4,7,0,1,9.38,0,9.38,0,0,0,20
5,10,0,1,19.65,0,19.65,0,0,0,20
6,3,0,0,18.8,0,18.8,1,0,0,20
7,5,0,1,23.27,0,23.27,2,0,0,20
8,1,0,0,21.77,0,21.77,3,0,0,20
9,7,0,2,14.81,0,14.81,4,0,0,20
10,9,0,0,15.54,0,15.54,5,0,0,20
11,8,0,0,6.5,0,6.5,6,0,0,20
12,8,0,1,8.63,0,8.63,7,0,0,20
13,9,0,1,18.18,0,18.18,8,0,0,20
14,9,0,2,22.83,0,22.83,9,0,0,20
15,6,0,0,10.97,0,10.97,10,0,0,20
16,2,0,0,6.02,0,6.02,11,0,0,20
17,4,0,0,16.07,0,16.07,12,0,0,20
18,10,0,2,20.46,0,20.46,13,0,0,20
19,8,0,2,9.78,0,9.78,14,0,0,20
20,2,0,1,8.04,0,8.04,15,0,0,20
