idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,6,0,0,8.97,0,8.97,0,0,0,20
2,3,0,0,18.09,0,18.09,0,0,0,20
3,8,0,0,14.66,0,14.66,0,0,0,20
4,8,0,1,23.88,0,23.88,0,0,0,20
5,9,0,0,8.64,0,8.64,0,0,0,20
6,1,0,0,9.13,0,9.13,1,0,0,20
7,1,0,1,9.52,0,9.52,2,0,0,20
8,2,0,0,15.31,0,15.31,3,0,0,20
9,1,0,2,17.64,0,17.64,4,0,0,20
10,2,0,1,20.19,0,20.19,5,0,0,20
11,1,0,3,19.13,0,19.13,6,0,0,20
12,4,0,0,12.14,0,12.14,7,0,0,20
13,9,0,1,11.73,0,11.73,8,0,0,20
14,2,0,2,23.9,0,23.9,9,0,0,20
15,1,0,4,19.79,0,19.79,10,0,0,20
16,3,0,1,18.88,0,18.88,11,0,0,20
17,5,0,0,9.81,0,9.81,12,0,0,20
18,5,0,1,10.41,0,10.41,13,0,0,20
19,7,0,0,7.6,0,7.6,14,0,0,20
20,10,0,0,5.15,0,5.15,15,0,0,20
