idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,10,0,0,10.88,0,10.88,0,0,0,20
2,9,0,0,16.25,0,16.25,0,0,0,20
3,3,0,0,12.46,0,12.46,0,0,0,20
4,2,0,0,23.41,0,23.41,0,0,0,20
5,10,0,1,14.67,0,14.67,0,0,0,20
6,10,0,2,15.61,0,15.61,1,0,0,20
7,3,0,1,23.36,0,23.36,2,0,0,20
8,10,0,3,23.5,0,23.5,3,0,0,20
9,1,0,0,12.18,0,12.18,4,0,0,20
10,4,0,0,11.89,0,11.89,5,0,0,20
11,7,0,0,18.37,0,18.37,6,0,0,20
12,1,0,1,21.93,0,21.93,7,0,0,20
13,4,0,1,23.36,0,23.36,8,0,0,20
14,6,0,0,10.79,0,10.79,9,0,0,20
15,9,0,1,22.86,0,22.86,10,0,0,20
16,8,0,0,7.77,0,7.77,11,0,0,20
17,8,0,1,9.42,0,9.42,12,0,0,20
18,6,0,1,15.27,0,15.27,13,0,0,20
19,5,0,0,5.58,0,5.58,14,0,0,20
20,5,0,1,19.66,0,19.66,15,0,0,20
