idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,5,0,0,14.36,0,14.36,0,0,0,20
2,3,0,0,13.93,0,13.93,0,0,0,20
3,8,0,0,10.76,0,10.76,0,0,0,20
4,7,0,0,9.89,0,9.89,0,0,0,20
5,10,0,0,10.71,0,10.71,0,0,0,20
6,1,0,0,10.7,0,10.7,1,0,0,20
7,3,0,1,20.69,0,20.69,2,0,0,20
8,4,0,0,8.52,0,8.52,3,0,0,20
9,9,0,0,7.63,0,7.63,4,0,0,20
10,5,0,1,21.23,0,21.23,5,0,0,20
11,4,0,1,8.75,0,8.75,6,0,0,20
12,10,0,1,14.66,0,14.66,7,0,0,20
13,2,0,0,5.02,0,5.02,8,0,0,20
14,4,0,2,15.44,0,15.44,9,0,0,20
15,2,0,1,7.3,0,7.3,10,0,0,20
16,3,0,2,23.77,0,23.77,11,0,0,20
17,7,0,1,16.76,0,16.76,12,0,0,20
18,9,0,1,8.09,0,8.09,13,0,0,20
19,7,0,2,20.08,0,20.08,14,0,0,20
20,6,0,0,7.78,0,7.78,15,0,0,20
