idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,2,0,0,11.8,0,11.8,0,0,0,20
2,10,0,0,11.29,0,11.29,0,0,0,20
3,10,0,1,17.95,0,17.95,0,0,0,20
4,2,0,1,18.58,0,18.58,0,0,0,20
5,4,0,0,23.29,0,23.29,0,0,0,20
6,5,0,0,10.62,0,10.62,1,0,0,20
7,8,0,0,10.79,0,10.79,2,0,0,20
8,4,0,1,23.95,0,23.95,3,0,0,20
9,7,0,0,15.03,0,15.03,4,0,0,20
10,3,0,0,11.8,0,11.8,5,0,0,20
11,9,0,0,6.2,0,6.2,6,0,0,20
12,5,0,1,12.05,0,12.05,7,0,0,20
13,3,0,1,18.43,0,18.43,8,0,0,20
14,8,0,1,12.34,0,12.34,9,0,0,20
15,2,0,2,19.02,0,19.02,10,0,0,20
16,10,0,2,19.7,0,19.7,11,0,0,20
17,1,0,0,10.2,0,10.2,12,0,0,20
18,9,0,1,9.68,0,9.68,13,0,0,20
19,1,0,1,13.93,0,13.93,14,0,0,20
20,6,0,0,8.67,0,8.67,15,0,0,20
