idx,loc_x,loc_y,loc_z,weight,group,score,seq,emerg,reloc,size(ft)
1,6,0,0,12.86,0,12.86,0,0,0,20
2,8,0,0,10.3,0,10.3,0,0,0,20
3,9,0,0,12.26,0,12.26,0,0,0,20
4,5,0,0,11.62,0,11.62,0,0,0,20
5,1,0,0,12.16,0,12.16,0,0,0,20
6,10,0,0,21.88,0,21.88,1,0,0,20
7,4,0,0,8.3,0,8.3,2,0,0,20
8,7,0,0,5.67,0,5.67,3,0,0,20
9,7,0,1,6.49,0,6.49,4,0,0,20
10,4,0,1,15.1,0,15.1,5,0,0,20
11,6,0,1,14.28,0,14.28,6,0,0,20
12,8,0,1,14.26,0,14.26,7,0,0,20
13,1,0,1,18.77,0,18.77,8,0,0,20
14,5,0,1,13.7,0,13.7,9,0,0,20
15,3,0,0,7.62,0,7.62,10,0,0,20
16,6,0,2,22.06,0,22.06,11,0,0,20
17,2,0,0,12.12,0,12.12,12,0,0,20
18,3,0,1,8.35,0,8.35,13,0,0,20
19,7,0,2,7.28,0,7.28,14,0,0,20
20,9,0,1,19.64,0,19.64,15,0,0,20
