idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,15.18,0,15.18,0,0,20
2,4,0,0,18.07,0,18.07,0,0,20
3,5,0,0,23.25,1,123.25,0,0,20
4,4,0,1,14.86,3,314.86,0,1.0,20
5,4,0,2,6.13,3,306.13,0,1.0,20
6,4,0,3,17.79,3,317.79,1,1.0,20
7,4,0,4,12.52,3,312.52,2,1.0,20
8,2,0,0,10.23,0,10.23,3,0,20
9,5,0,1,11.84,2,211.84,4,0,20
10,5,0,2,20.0,2,220.0,5,0,20
11,6,0,0,9.9,0,9.9,6,0,20
12,2,0,1,19.88,0,19.88,7,0,20
13,5,0,3,21.76,3,321.76,8,0,20
14,3,0,1,19.54,1,119.53999999999999,9,0,20
15,3,0,2,22.06,1,122.06,10,0,20
16,3,0,3,18.41,2,218.41,11,0,20
17,6,0,1,15.45,1,115.45,12,0,20
18,2,0,2,5.12,1,105.12,13,0,20
19,1,0,0,5.99,0,5.99,14,0,20
20,1,0,1,11.42,1,111.42,15,0,20
