idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,19.07,1,119.07,0,0,20
2,5,0,0,15.04,3,315.04,0,0,20
3,2,0,0,6.73,0,6.73,0,0,20
4,6,0,0,19.36,3,319.36,0,1.0,20
5,6,0,1,18.81,3,318.81,0,1.0,20
6,4,0,0,5.76,0,5.76,1,0,20
7,4,0,1,17.0,1,117.0,2,1.0,20
8,2,0,1,15.68,1,115.68,3,0,20
9,2,0,2,16.1,1,116.1,4,0,20
10,3,0,1,23.93,2,223.93,5,0,20
11,6,0,2,20.78,2,220.78,6,1.0,20
12,3,0,2,12.83,3,312.83,7,0,20
13,4,0,2,12.79,1,112.78999999999999,8,1.0,20
14,1,0,0,17.12,0,17.12,9,1.0,20
15,1,0,1,10.79,0,10.79,10,1.0,20
16,3,0,3,14.44,3,314.44,11,0,20
17,2,0,3,22.22,1,122.22,12,0,20
18,5,0,1,23.8,3,323.8,13,0,20
19,2,0,4,16.71,2,216.71,14,0,20
20,1,0,2,5.82,0,5.82,15,1.0,20
21,1,0,3,5.35,0,5.35,16,1.0,20
22,1,0,4,9.93,1,109.93,17,1.0,20
23,4,0,3,15.33,1,115.33,18,1.0,20
