idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,14.06,3,314.06,0,1.0,20
2,4,0,0,22.52,1,122.52,0,0,20
3,5,0,0,16.52,2,216.52,0,0,20
4,6,0,1,19.88,2,219.88,0,1.0,20
5,1,0,0,17.15,1,117.15,0,0,20
6,1,0,1,17.94,1,117.94,1,0,20
7,2,0,0,16.81,0,16.81,2,0,20
8,1,0,2,21.18,1,121.18,3,0,20
9,1,0,3,21.66,1,121.66,4,0,20
10,2,0,1,19.83,0,19.83,5,0,20
11,4,0,1,9.8,2,209.8,6,0,20
12,2,0,2,16.31,1,116.31,7,0,20
13,1,0,4,21.48,3,321.48,8,0,20
14,3,0,0,10.2,0,10.2,9,0,20
15,4,0,2,23.88,2,223.88,10,0,20
16,4,0,3,20.39,3,320.39,11,0,20
17,5,0,1,15.41,3,315.41,12,0,20
18,3,0,1,11.24,1,111.24,13,0,20
19,5,0,2,19.51,3,319.51,14,0,20
20,2,0,3,22.72,1,122.72,15,0,20
21,3,0,2,9.7,2,209.7,16,0,20
22,2,0,4,7.58,3,307.58,17,0,20
23,3,0,3,5.85,3,305.85,18,0,20
