idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,8.48,0,8.48,0,0,20
2,1,0,0,6.09,0,6.09,0,0,20
3,1,0,1,10.19,0,10.19,0,0,20
4,6,0,0,18.89,0,18.89,1,0,20
5,6,0,1,19.97,0,19.97,2,0,20
6,4,0,1,16.56,0,16.56,3,1.0,20
7,1,0,2,13.32,0,13.32,4,0,20
8,3,0,0,5.18,0,5.18,5,0,20
9,5,0,0,11.63,0,11.63,6,0,20
10,2,0,0,7.99,0,7.99,7,0,20
11,1,0,3,16.61,0,16.61,8,0,20
12,6,0,2,21.08,0,21.08,9,0,20
13,5,0,1,12.78,0,12.78,10,0,20
14,5,0,2,15.15,0,15.15,11,0,20
15,5,0,3,15.46,0,15.46,12,0,20
16,6,0,3,21.76,0,21.76,13,0,20
17,5,0,4,19.38,0,19.38,14,0,20
18,2,0,1,8.18,0,8.18,15,0,20
19,4,0,2,9.14,0,9.14,16,1.0,20
20,1,0,4,17.86,0,17.86,17,0,20
21,2,0,2,8.44,0,8.44,18,0,20
22,3,0,1,8.19,0,8.19,19,0,20
23,2,0,3,12.07,0,12.07,20,0,20
