idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,20.05,0,20.05,0,1.0,20
2,6,0,0,8.76,0,8.76,0,0,20
3,4,0,1,8.63,0,8.63,0,1.0,20
4,1,0,0,16.44,0,16.44,1,0,20
5,4,0,2,21.24,0,21.24,2,1.0,20
6,6,0,1,19.59,0,19.59,3,0,20
7,2,0,0,12.8,0,12.8,4,0,20
8,6,0,2,23.35,0,23.35,5,0,20
9,1,0,1,18.5,0,18.5,6,0,20
10,2,0,1,13.03,0,13.03,7,0,20
11,3,0,0,7.56,0,7.56,8,0,20
12,2,0,2,14.01,0,14.01,9,0,20
13,3,0,1,13.14,0,13.14,10,0,20
14,2,0,3,22.8,0,22.8,11,0,20
15,1,0,2,19.84,0,19.84,12,0,20
16,5,0,0,5.28,0,5.28,13,0,20
17,4,0,3,6.3,0,6.3,14,1.0,20
18,5,0,1,5.28,0,5.28,15,0,20
19,3,0,2,16.04,0,16.04,16,0,20
20,5,0,2,8.3,0,8.3,17,0,20
21,5,0,3,9.42,0,9.42,18,0,20
22,5,0,4,16.75,0,16.75,19,0,20
23,4,0,4,7.33,0,7.33,20,1.0,20
