idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,9.4,0,9.4,0,0,20
2,5,0,0,21.73,0,21.73,0,1.0,20
3,5,0,1,10.15,0,10.15,0,1.0,20
4,2,0,0,7.69,0,7.69,1,0,20
5,1,0,0,20.66,0,20.66,2,0,20
6,1,0,1,23.24,0,23.24,3,0,20
7,4,0,0,15.55,0,15.55,4,0,20
8,6,0,1,10.73,0,10.73,5,0,20
9,6,0,2,13.33,0,13.33,6,0,20
10,6,0,3,15.34,0,15.34,7,0,20
11,2,0,1,7.74,0,7.74,8,0,20
12,2,0,2,12.87,0,12.87,9,0,20
13,3,0,0,5.02,0,5.02,10,0,20
14,3,0,1,6.29,0,6.29,11,0,20
15,3,0,2,20.83,0,20.83,12,0,20
16,3,0,3,22.94,0,22.94,13,0,20
17,4,0,1,18.0,0,18.0,14,0,20
18,6,0,4,18.5,0,18.5,15,0,20
19,5,0,2,6.05,0,6.05,16,1.0,20
20,2,0,3,14.43,0,14.43,17,0,20
